0.202818,0.235075,0.278146,0.304837,0.297078,0.251361,0.182759,0.125316,0.114386,0.159132,0.233629,0.297184,0.321241,0.297184,0.233629,0.159132,0.114386,0.125316,0.182759,0.251361,0.297078,0.304837,0.278146,0.235075,0.202818
0.389803,0.396316,0.405613,0.411792,0.410147,0.400392,0.387210,0.377338,0.375616,0.383199,0.397180,0.410691,0.416257,0.410691,0.397180,0.383199,0.375616,0.377338,0.387210,0.400392,0.410147,0.411792,0.405613,0.396316,0.389803
0.388356,0.395083,0.404627,0.410959,0.409269,0.399257,0.385623,0.375364,0.373568,0.381452,0.395935,0.409813,0.415518,0.409813,0.395935,0.381452,0.373568,0.375364,0.385623,0.399257,0.409269,0.410959,0.404627,0.395083,0.388356
0.388674,0.395145,0.404555,0.410837,0.409161,0.399261,0.386241,0.376951,0.375375,0.382434,0.396032,0.409709,0.415380,0.409709,0.396032,0.382434,0.375375,0.376951,0.386241,0.399261,0.409161,0.410837,0.404555,0.395145,0.388674
0.399517,0.403405,0.409583,0.414113,0.412941,0.406320,0.398783,0.394139,0.393435,0.396900,0.404517,0.413557,0.417777,0.413557,0.404517,0.396900,0.393435,0.394139,0.398783,0.406320,0.412941,0.414113,0.409583,0.403405,0.399517
0.417144,0.418498,0.420986,0.423079,0.422582,0.419858,0.417403,0.416293,0.416180,0.417003,0.419393,0.423124,0.425180,0.423124,0.419393,0.417003,0.416180,0.416293,0.417403,0.419858,0.422582,0.423079,0.420986,0.418498,0.417144
0.438987,0.438725,0.438551,0.438627,0.438646,0.438785,0.439392,0.440039,0.440177,0.439702,0.439056,0.438918,0.439094,0.438918,0.439056,0.439702,0.440177,0.440039,0.439392,0.438785,0.438646,0.438627,0.438551,0.438725,0.438987
0.460709,0.460173,0.459333,0.458729,0.458879,0.459751,0.460749,0.461360,0.461451,0.461001,0.460009,0.458846,0.458321,0.458846,0.460009,0.461001,0.461451,0.461360,0.460749,0.459751,0.458879,0.458729,0.459333,0.460173,0.460709
0.478205,0.478158,0.478003,0.477823,0.477842,0.477994,0.478020,0.477936,0.477907,0.477965,0.477947,0.477715,0.477536,0.477715,0.477947,0.477965,0.477907,0.477936,0.478020,0.477994,0.477842,0.477823,0.478003,0.478158,0.478205
0.491237,0.491445,0.491757,0.491970,0.491909,0.491580,0.491183,0.490925,0.490885,0.491077,0.491473,0.491902,0.492087,0.491902,0.491473,0.491077,0.490885,0.490925,0.491183,0.491580,0.491909,0.491970,0.491757,0.491445,0.491237
0.502699,0.502706,0.502746,0.502798,0.502793,0.502754,0.502766,0.502814,0.502830,0.502801,0.502790,0.502855,0.502910,0.502855,0.502790,0.502801,0.502830,0.502814,0.502766,0.502754,0.502793,0.502798,0.502746,0.502706,0.502699
0.513785,0.513692,0.513546,0.513440,0.513460,0.513600,0.513765,0.513868,0.513884,0.513808,0.513643,0.513452,0.513365,0.513452,0.513643,0.513808,0.513884,0.513868,0.513765,0.513600,0.513460,0.513440,0.513546,0.513692,0.513785
0.522821,0.522846,0.522873,0.522882,0.522869,0.522830,0.522766,0.522712,0.522701,0.522741,0.522803,0.522845,0.522856,0.522845,0.522803,0.522741,0.522701,0.522712,0.522766,0.522830,0.522869,0.522882,0.522873,0.522846,0.522821
0.529782,0.529808,0.529851,0.529882,0.529873,0.529827,0.529780,0.529755,0.529753,0.529775,0.529825,0.529888,0.529919,0.529888,0.529825,0.529775,0.529753,0.529755,0.529780,0.529827,0.529873,0.529882,0.529851,0.529808,0.529782
0.535765,0.535742,0.535709,0.535685,0.535687,0.535714,0.535753,0.535782,0.535789,0.535769,0.535730,0.535691,0.535675,0.535691,0.535730,0.535769,0.535789,0.535782,0.535753,0.535714,0.535687,0.535685,0.535709,0.535742,0.535765
0.540502,0.540501,0.540498,0.540493,0.540487,0.540481,0.540472,0.540465,0.540464,0.540470,0.540478,0.540481,0.540481,0.540481,0.540478,0.540470,0.540464,0.540465,0.540472,0.540481,0.540487,0.540493,0.540498,0.540501,0.540502
0.543429,0.543436,0.543445,0.543449,0.543443,0.543427,0.543411,0.543400,0.543400,0.543410,0.543428,0.543447,0.543455,0.543447,0.543428,0.543410,0.543400,0.543400,0.543411,0.543427,0.543443,0.543449,0.543445,0.543436,0.543429
0.544041,0.544037,0.544032,0.544026,0.544021,0.544019,0.544019,0.544020,0.544022,0.544023,0.544023,0.544022,0.544022,0.544022,0.544023,0.544023,0.544022,0.544020,0.544019,0.544019,0.544021,0.544026,0.544032,0.544037,0.544041
0.543617,0.543615,0.543610,0.543605,0.543600,0.543597,0.543595,0.543595,0.543596,0.543598,0.543600,0.543601,0.543601,0.543601,0.543600,0.543598,0.543596,0.543595,0.543595,0.543597,0.543600,0.543605,0.543610,0.543615,0.543617
0.542943,0.542941,0.542937,0.542932,0.542928,0.542923,0.542921,0.542920,0.542921,0.542923,0.542926,0.542928,0.542929,0.542928,0.542926,0.542923,0.542921,0.542920,0.542921,0.542923,0.542928,0.542932,0.542937,0.542941,0.542943
0.542058,0.542056,0.542053,0.542049,0.542044,0.542040,0.542036,0.542035,0.542036,0.542038,0.542042,0.542045,0.542046,0.542045,0.542042,0.542038,0.542036,0.542035,0.542036,0.542040,0.542044,0.542049,0.542053,0.542056,0.542058
