0.535502,0.554334,0.581483,0.601122,0.600388,0.576851,0.540947,0.511243,0.504417,0.525400,0.563935,0.599953,0.614515,0.599953,0.563935,0.525400,0.504417,0.511243,0.540947,0.576851,0.600388,0.601122,0.581483,0.554334,0.535502
0.523188,0.540181,0.564647,0.582319,0.581662,0.560487,0.528120,0.501295,0.495126,0.514091,0.548863,0.581291,0.594379,0.581291,0.548863,0.514091,0.495126,0.501295,0.528120,0.560487,0.581662,0.582319,0.564647,0.540181,0.523188
0.504045,0.518920,0.540296,0.555705,0.555140,0.536684,0.508394,0.484890,0.479479,0.496118,0.526555,0.554851,0.566243,0.554851,0.526555,0.496118,0.479479,0.484890,0.508394,0.536684,0.555140,0.555705,0.540296,0.518920,0.504045
0.481461,0.494185,0.512444,0.525585,0.525112,0.509386,0.485221,0.465097,0.460460,0.474729,0.500767,0.524907,0.534605,0.524907,0.500767,0.474729,0.460460,0.465097,0.485221,0.509386,0.525112,0.525585,0.512444,0.494185,0.481461
0.458399,0.469102,0.484449,0.495485,0.495097,0.481907,0.461605,0.444665,0.440759,0.452794,0.474697,0.494970,0.503101,0.494970,0.474697,0.452794,0.440759,0.444665,0.461605,0.481907,0.495097,0.495485,0.484449,0.469102,0.458399
0.437081,0.445975,0.458726,0.467897,0.467583,0.456641,0.439790,0.425696,0.422442,0.432480,0.450685,0.467522,0.474271,0.467522,0.450685,0.432480,0.422442,0.425696,0.439790,0.456641,0.467583,0.467897,0.458726,0.445975,0.437081
0.418943,0.426272,0.436776,0.444342,0.444091,0.435082,0.421218,0.409569,0.406875,0.415198,0.430208,0.444082,0.449645,0.444082,0.430208,0.415198,0.406875,0.409569,0.421218,0.435082,0.444091,0.444342,0.436776,0.426272,0.418943
0.404736,0.410752,0.419346,0.425554,0.425354,0.417980,0.406644,0.397025,0.394798,0.401693,0.414020,0.425385,0.429952,0.425385,0.414020,0.401693,0.394798,0.397025,0.406644,0.417980,0.425354,0.425554,0.419346,0.410752,0.404736
0.394673,0.399631,0.406619,0.411689,0.411532,0.405525,0.396281,0.388296,0.386450,0.392185,0.402330,0.411590,0.415329,0.411590,0.402330,0.392185,0.386450,0.388296,0.396281,0.405525,0.411532,0.411689,0.406619,0.399631,0.394673
0.388585,0.392740,0.398401,0.402518,0.402394,0.397529,0.389961,0.383257,0.381718,0.386522,0.394975,0.402471,0.405523,0.402471,0.394975,0.386522,0.381718,0.383257,0.389961,0.397529,0.402394,0.402518,0.398401,0.392740,0.388585
0.386058,0.389652,0.394267,0.397580,0.397483,0.393581,0.387263,0.381560,0.380275,0.384322,0.391568,0.397568,0.400045,0.397568,0.391568,0.384322,0.380275,0.381560,0.387263,0.393581,0.397483,0.397580,0.394267,0.389652,0.386058
0.389159,0.390382,0.393685,0.396307,0.396231,0.393160,0.389579,0.389026,0.389120,0.389110,0.391618,0.396315,0.398303,0.396315,0.391618,0.389110,0.389120,0.389026,0.389579,0.393160,0.396231,0.396307,0.393685,0.390382,0.389159
0.411426,0.410307,0.408635,0.407531,0.407559,0.408868,0.411010,0.412447,0.412701,0.411808,0.409625,0.407579,0.406904,0.407579,0.409625,0.411808,0.412701,0.412447,0.411010,0.408868,0.407559,0.407531,0.408635,0.410307,0.411426
0.428452,0.428811,0.429152,0.429209,0.429195,0.429071,0.428507,0.427859,0.427706,0.428173,0.428879,0.429118,0.429040,0.429118,0.428879,0.428173,0.427706,0.427859,0.428507,0.429071,0.429195,0.429209,0.429152,0.428811,0.428452
0.440616,0.440685,0.440909,0.441171,0.441167,0.440889,0.440688,0.440696,0.440719,0.440695,0.440831,0.441227,0.441465,0.441227,0.440831,0.440695,0.440719,0.440696,0.440688,0.440889,0.441167,0.441171,0.440909,0.440685,0.440616
0.455049,0.454899,0.454646,0.454439,0.454438,0.454660,0.454948,0.455125,0.455157,0.455044,0.454765,0.454432,0.454285,0.454432,0.454765,0.455044,0.455157,0.455125,0.454948,0.454660,0.454438,0.454439,0.454646,0.454899,0.455049
0.467495,0.467570,0.467671,0.467731,0.467722,0.467639,0.467498,0.467380,0.467355,0.467438,0.467586,0.467706,0.467743,0.467706,0.467586,0.467438,0.467355,0.467380,0.467498,0.467639,0.467722,0.467731,0.467671,0.467570,0.467495
