0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.527152,0.527203,0.527267,0.527300,0.527274,0.527181,0.527045,0.526937,0.526929,0.527034,0.527193,0.527321,0.527366,0.527321,0.527193,0.527034,0.526929,0.526937,0.527045,0.527181,0.527274,0.527300,0.527267,0.527203,0.527152
0.521397,0.521443,0.521499,0.521527,0.521504,0.521420,0.521297,0.521201,0.521194,0.521288,0.521430,0.521543,0.521583,0.521543,0.521430,0.521288,0.521194,0.521201,0.521297,0.521420,0.521504,0.521527,0.521499,0.521443,0.521397
0.522972,0.522934,0.522883,0.522851,0.522855,0.522904,0.522978,0.523037,0.523040,0.522978,0.522882,0.522804,0.522775,0.522804,0.522882,0.522978,0.523040,0.523037,0.522978,0.522904,0.522855,0.522851,0.522883,0.522934,0.522972
0.539321,0.539375,0.539446,0.539483,0.539455,0.539359,0.539233,0.539140,0.539133,0.539223,0.539366,0.539492,0.539541,0.539492,0.539366,0.539223,0.539133,0.539140,0.539233,0.539359,0.539455,0.539483,0.539446,0.539375,0.539321
0.539711,0.539697,0.539679,0.539666,0.539668,0.539685,0.539711,0.539732,0.539735,0.539718,0.539688,0.539663,0.539654,0.539663,0.539688,0.539718,0.539735,0.539732,0.539711,0.539685,0.539668,0.539666,0.539679,0.539697,0.539711
0.538918,0.538908,0.538895,0.538885,0.538884,0.538894,0.538910,0.538923,0.538925,0.538914,0.538896,0.538881,0.538875,0.538881,0.538896,0.538914,0.538925,0.538923,0.538910,0.538894,0.538884,0.538885,0.538895,0.538908,0.538918
0.537557,0.537551,0.537541,0.537534,0.537531,0.537534,0.537541,0.537548,0.537549,0.537544,0.537535,0.537528,0.537524,0.537528,0.537535,0.537544,0.537549,0.537548,0.537541,0.537534,0.537531,0.537534,0.537541,0.537551,0.537557
0.535739,0.535735,0.535728,0.535722,0.535718,0.535717,0.535719,0.535721,0.535721,0.535720,0.535717,0.535715,0.535713,0.535715,0.535717,0.535720,0.535721,0.535721,0.535719,0.535717,0.535718,0.535722,0.535728,0.535735,0.535739
0.533559,0.533556,0.533551,0.533546,0.533541,0.533538,0.533537,0.533537,0.533537,0.533538,0.533538,0.533538,0.533538,0.533538,0.533538,0.533538,0.533537,0.533537,0.533537,0.533538,0.533541,0.533546,0.533551,0.533556,0.533559
