0.888729,0.910654,0.940789,0.961571,0.963164,0.942382,0.903297,0.865916,0.855388,0.880310,0.924371,0.960156,0.972474,0.960156,0.924371,0.880310,0.855388,0.865916,0.903297,0.942382,0.963164,0.961571,0.940789,0.910654,0.888729
0.827388,0.847591,0.876493,0.898073,0.899963,0.878488,0.841349,0.807391,0.797970,0.820476,0.861366,0.897452,0.911494,0.897452,0.861366,0.820476,0.797970,0.807391,0.841349,0.878488,0.899963,0.898073,0.876493,0.847591,0.827388
0.752264,0.771164,0.799037,0.820708,0.822729,0.801305,0.765805,0.734568,0.726068,0.746603,0.784981,0.820638,0.835123,0.820638,0.784981,0.746603,0.726068,0.734568,0.765805,0.801305,0.822729,0.820708,0.799037,0.771164,0.752264
0.675083,0.692700,0.719135,0.740066,0.742086,0.721509,0.688061,0.659318,0.651615,0.670401,0.706199,0.740353,0.754442,0.740353,0.706199,0.670401,0.651615,0.659318,0.688061,0.721509,0.742086,0.740066,0.719135,0.692700,0.675083
0.601637,0.617829,0.642351,0.661929,0.663862,0.644703,0.613822,0.587641,0.580698,0.597755,0.630642,0.662445,0.675642,0.662445,0.630642,0.597755,0.580698,0.587641,0.613822,0.644703,0.663862,0.661929,0.642351,0.617829,0.601637
0.535118,0.549754,0.572025,0.589879,0.591672,0.574267,0.546320,0.522800,0.516607,0.531910,0.561612,0.590532,0.602561,0.590532,0.561612,0.531910,0.516607,0.522800,0.546320,0.574267,0.591672,0.589879,0.572025,0.549754,0.535118
0.477211,0.490232,0.510089,0.526039,0.527663,0.512166,0.487320,0.466485,0.461026,0.474578,0.500978,0.526762,0.537499,0.526762,0.500978,0.474578,0.461026,0.466485,0.487320,0.512166,0.527663,0.526039,0.510089,0.490232,0.477211
0.428585,0.440010,0.457439,0.471448,0.472892,0.459321,0.437564,0.419343,0.414585,0.426442,0.449579,0.472194,0.481616,0.472194,0.449579,0.426442,0.414585,0.419343,0.437564,0.459321,0.472892,0.471448,0.457439,0.440010,0.428585
0.389195,0.399103,0.414208,0.426338,0.427603,0.415883,0.397068,0.381308,0.377205,0.387467,0.407509,0.427074,0.435228,0.427074,0.407509,0.387467,0.377205,0.381308,0.397068,0.415883,0.427603,0.426338,0.414208,0.399103,0.389195
0.358515,0.367027,0.379989,0.390371,0.391463,0.381460,0.365347,0.351844,0.348340,0.357135,0.374334,0.391073,0.398045,0.391073,0.374334,0.357135,0.348340,0.351844,0.365347,0.381460,0.391463,0.390371,0.379989,0.367027,0.358515
0.335725,0.342983,0.354031,0.362832,0.363765,0.355309,0.341604,0.330130,0.327166,0.334634,0.349286,0.363485,0.369386,0.363485,0.349286,0.334634,0.327166,0.330130,0.341604,0.355309,0.363765,0.362832,0.354031,0.342983,0.335725
0.319860,0.326005,0.335385,0.342803,0.343591,0.336489,0.324880,0.315209,0.312728,0.319009,0.331414,0.343397,0.348341,0.343397,0.331414,0.319009,0.312728,0.315209,0.324880,0.336489,0.343591,0.342803,0.335385,0.326005,0.319860
0.309917,0.315079,0.323026,0.329281,0.329940,0.323981,0.314167,0.306097,0.304046,0.309266,0.319701,0.329812,0.333910,0.329812,0.319701,0.309266,0.304046,0.306097,0.314167,0.323981,0.329940,0.329281,0.323026,0.315079,0.309917
0.304941,0.309223,0.315936,0.321261,0.321815,0.316764,0.308492,0.301853,0.300177,0.304453,0.313148,0.321735,0.325098,0.321735,0.313148,0.304453,0.300177,0.301853,0.308492,0.316764,0.321815,0.321261,0.315936,0.309223,0.304941
0.304066,0.307544,0.313163,0.317774,0.318256,0.313882,0.306968,0.301632,0.300329,0.303712,0.310832,0.318206,0.320974,0.318206,0.310832,0.303712,0.300329,0.301632,0.306968,0.313882,0.318256,0.317774,0.313163,0.307544,0.304066
0.319055,0.317972,0.317404,0.318542,0.318786,0.317502,0.318206,0.320159,0.320766,0.319334,0.317575,0.318834,0.320720,0.318834,0.317575,0.319334,0.320766,0.320159,0.318206,0.317502,0.318786,0.318542,0.317404,0.317972,0.319055
0.342651,0.342294,0.341094,0.339621,0.339432,0.340831,0.342234,0.342501,0.342453,0.342457,0.341550,0.339425,0.338361,0.339425,0.341550,0.342457,0.342453,0.342501,0.342234,0.340831,0.339432,0.339621,0.341094,0.342294,0.342651
0.357956,0.358437,0.359241,0.359826,0.359872,0.359326,0.358361,0.357704,0.357575,0.357946,0.358887,0.359804,0.360069,0.359804,0.358887,0.357946,0.357575,0.357704,0.358361,0.359326,0.359872,0.359826,0.359241,0.358437,0.357956
0.374436,0.374292,0.374186,0.374241,0.374259,0.374199,0.374336,0.374585,0.374662,0.374499,0.374280,0.374336,0.374466,0.374336,0.374280,0.374499,0.374662,0.374585,0.374336,0.374199,0.374259,0.374241,0.374186,0.374292,0.374436
0.391364,0.391297,0.391125,0.390925,0.390891,0.391062,0.391246,0.391306,0.391309,0.391288,0.391149,0.390881,0.390740,0.390881,0.391149,0.391288,0.391309,0.391306,0.391246,0.391062,0.390891,0.390925,0.391125,0.391297,0.391364
