0.054300,0.091904,0.142878,0.174177,0.162348,0.104379,0.023417,0.000000,0.000000,0.000000,0.084603,0.162778,0.193302,0.162778,0.084603,0.000000,0.000000,0.000000,0.023417,0.104379,0.162348,0.174177,0.142878,0.091904,0.054300
0.388512,0.392242,0.397870,0.401733,0.400530,0.394484,0.387308,0.382127,0.381177,0.385620,0.393086,0.401292,0.404952,0.401292,0.393086,0.385620,0.381177,0.382127,0.387308,0.394484,0.400530,0.401733,0.397870,0.392242,0.388512
0.386023,0.390005,0.395964,0.400022,0.398741,0.392315,0.384579,0.379239,0.378318,0.382708,0.390778,0.399500,0.403353,0.399500,0.390778,0.382708,0.378318,0.379239,0.384579,0.392315,0.398741,0.400022,0.395964,0.390005,0.386023
0.394861,0.397546,0.401697,0.404630,0.403725,0.399241,0.394108,0.390851,0.390394,0.392949,0.398294,0.404407,0.407237,0.404407,0.398294,0.392949,0.390394,0.390851,0.394108,0.399241,0.403725,0.404630,0.401697,0.397546,0.394861
0.422740,0.423128,0.423906,0.424594,0.424453,0.423691,0.423176,0.423109,0.423148,0.423235,0.423778,0.424903,0.425580,0.424903,0.423778,0.423235,0.423148,0.423109,0.423176,0.423691,0.424453,0.424594,0.423906,0.423128,0.422740
0.448419,0.448057,0.447579,0.447306,0.447419,0.447950,0.448703,0.449277,0.449379,0.448951,0.448192,0.447529,0.447295,0.447529,0.448192,0.448951,0.449379,0.449277,0.448703,0.447950,0.447419,0.447306,0.447579,0.448057,0.448419
0.471074,0.470758,0.470262,0.469903,0.469996,0.470498,0.471051,0.471382,0.471424,0.471161,0.470587,0.469901,0.469577,0.469901,0.470587,0.471161,0.471424,0.471382,0.471051,0.470498,0.469996,0.469903,0.470262,0.470758,0.471074
0.488611,0.488646,0.488663,0.488643,0.488623,0.488575,0.488453,0.488324,0.488295,0.488385,0.488500,0.488533,0.488518,0.488533,0.488500,0.488385,0.488295,0.488324,0.488453,0.488575,0.488623,0.488643,0.488663,0.488646,0.488611
0.502124,0.502265,0.502477,0.502620,0.502574,0.502349,0.502088,0.501922,0.501899,0.502031,0.502299,0.502594,0.502726,0.502594,0.502299,0.502031,0.501899,0.501922,0.502088,0.502349,0.502574,0.502620,0.502477,0.502265,0.502124
0.513777,0.513766,0.513764,0.513773,0.513777,0.513787,0.513829,0.513879,0.513892,0.513861,0.513825,0.513824,0.513836,0.513824,0.513825,0.513861,0.513892,0.513879,0.513829,0.513787,0.513777,0.513773,0.513764,0.513766,0.513777
